time,divergence,geopotential,relative_humidity,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,total_precipitation
08-09-1980,-1.0597744e-06,82019.984,0.38187584,0.0039244187,253.60756,-4.347207,0.11129049,0.010412266,0.7372558
08-10-1980,-2.6199677e-07,81903.234,0.42781517,0.003974795,253.376,-2.8872685,-2.4608514,0.035139207,0.43882644
08-11-1980,-1.5984925e-06,81939.95,0.4896197,0.0043154294,253.18636,-2.9107895,-3.8746722,0.014834366,0.97625226
08-12-1980,-6.078903e-07,82060.82,0.5561616,0.004639279,252.86786,-2.118712,-5.2743278,-0.01702321,2.3295584
08-13-1980,-3.4464483e-07,82075.414,0.51662946,0.0046941084,252.93742,-2.2636983,-3.3813248,-0.007148159,0.78563803
08-14-1980,4.0276475e-07,82026.016,0.5120404,0.0047188895,252.8242,-2.4754157,0.03564268,0.018127318,4.8581705
08-15-1980,-1.4307376e-06,82069.12,0.46722314,0.0046380428,252.95006,-3.1093593,0.8693098,-0.015817128,3.7777853
08-16-1980,-7.130809e-07,82021.8,0.4966464,0.004612333,252.86566,-6.312868,-0.52394336,-0.012828007,3.8807654
08-17-1980,3.806064e-07,82031.914,0.42258316,0.004444613,252.64575,-7.6917005,4.3800173,-0.0043676174,2.114701
08-18-1980,-1.2937292e-06,82120.08,0.37292024,0.0041341083,252.70816,-4.4800024,6.593246,0.027208121,1.0260082
08-19-1980,1.5267381e-06,82177.45,0.36732996,0.003997658,252.86143,-3.7232997,4.72683,0.02334765,0.4111049
08-20-1980,-2.6469357e-07,82098.86,0.4049039,0.0042746793,253.25804,-3.933333,1.8741734,0.021208405,0.17467505
08-21-1980,1.8059069e-07,81971.37,0.4274168,0.0046036937,253.28703,-3.4736328,-0.45282686,0.002096811,0.2848058
08-22-1980,1.1395479e-08,81924.21,0.40942553,0.0043618553,253.43024,-2.391583,-2.8163981,0.02372669,0.56976026
08-23-1980,-4.7109987e-07,81932.75,0.2407589,0.0026350794,253.41795,-0.74062246,-5.4411845,0.026033886,0.004350286
08-24-1980,-1.3236539e-06,81845.11,0.23437692,0.0032295086,253.13068,-3.7515001,-5.594218,-0.005301334,0.31716385
08-25-1980,-1.5424438e-06,81697.18,0.29624277,0.003737366,252.2399,-5.6777654,-6.360865,0.029313624,1.9589646
08-26-1980,-1.3505663e-06,81482.89,0.34812805,0.0036417453,251.58391,-6.61405,-7.4934278,0.0020323023,4.126958
08-27-1980,-6.926832e-07,81247.555,0.41805762,0.003535092,251.23201,-3.7461207,-2.1327322,0.01893026,7.035107
08-28-1980,1.4478964e-07,81425.32,0.46332628,0.0037932387,251.14754,2.960815,3.8458545,0.011175818,7.7969127
08-29-1980,3.035875e-07,81650.79,0.4360367,0.0038107308,251.47797,5.301585,1.7250296,0.003314566,3.4047816
08-30-1980,1.0504597e-06,81715.72,0.47586748,0.0040983614,251.63142,1.9668952,2.485472,0.0016408835,2.526405
08-31-1980,1.5276839e-06,81730.664,0.44794604,0.004039595,251.66689,-1.5366263,0.42771718,0.02490325,4.8602104
09-01-1980,-3.5106115e-07,81748.016,0.38007134,0.0039505837,251.93405,-4.9222665,-0.106149726,0.034627464,0.6790921
09-02-1980,-1.3878016e-06,81749.78,0.41935173,0.0040168134,251.97653,-4.9645658,-0.06771804,0.03912086,4.9769535
09-03-1980,-2.5612619e-07,81691.516,0.49739015,0.004283348,251.99463,-6.198377,-0.5727114,0.03296415,11.016755
09-04-1980,8.193405e-07,81721.555,0.61415535,0.004817023,252.15321,-8.368264,1.1276857,-0.09850696,24.827208
09-05-1980,4.7406043e-06,81849.93,0.671802,0.00506632,252.00465,-7.8455067,4.4752154,-0.27355886,51.91364
09-06-1980,3.391204e-06,81943.26,0.6337405,0.004827042,251.87099,-1.8363439,1.7617196,-0.108658314,17.70954
09-07-1980,-1.8874252e-07,81846.2,0.54980856,0.0044506723,251.92043,1.1968281,-1.8704984,0.026536802,2.0174043
09-08-1980,1.1738938e-06,81800.99,0.44243747,0.0040825712,252.0848,0.84340286,-4.7375093,0.03806925,0.23022042
09-09-1980,-5.646012e-07,81767.234,0.43063253,0.0037680853,252.42679,-0.48628467,-5.7260814,-0.000904199,0.28848642
09-10-1980,-3.5648047e-06,81749.51,0.29193014,0.003314326,252.53687,-4.4299827,-2.6184726,0.03453968,0.016451247
09-11-1980,1.7352038e-07,81606.0,0.3333486,0.0034011132,252.49112,-0.27912694,-6.352302,0.013915113,0.078653656
09-12-1980,-7.625888e-07,81600.08,0.39788345,0.0040331664,252.42624,-2.3477228,-3.9418347,-0.023375042,2.4577997
09-13-1980,-1.1853525e-06,81791.99,0.39514023,0.0036806602,252.1869,-3.563188,-3.7102916,0.023968808,1.8127172
09-14-1980,-4.3227513e-07,81852.67,0.317572,0.0032450145,252.20433,-5.526588,-5.9389353,0.04258515,0.2696102
09-15-1980,-1.1582058e-06,81610.96,0.3233567,0.0035840517,252.35196,-7.498077,-3.7749486,0.014167105,0.037562717
09-16-1980,1.0247296e-06,81384.695,0.40658426,0.0038497464,252.14252,-3.6783545,2.057323,0.0077958065,1.156556
09-17-1980,1.6599097e-06,81148.59,0.5844136,0.004549254,251.48915,3.2789216,6.068723,-0.03111601,10.016039
09-18-1980,-2.132007e-07,81398.34,0.5253533,0.0039964253,251.4144,1.6200984,5.0778155,-0.01708012,5.9888587
09-19-1980,-4.2640096e-07,81754.96,0.58337235,0.0044205007,251.72412,0.09120054,6.9041452,-0.022403337,5.4141417
09-20-1980,-6.336955e-07,82013.55,0.5746265,0.0047351946,251.93498,2.7698658,3.8879282,-0.031387806,5.0622044
09-21-1980,-5.6213764e-07,81990.41,0.5230178,0.0043503344,252.08609,1.1825339,-0.8996058,-0.009415822,1.0291076
09-22-1980,-3.162241e-07,81909.08,0.44082075,0.0037164313,252.20767,0.09425884,-2.0781012,0.025840422,0.21310934
09-23-1980,-1.5985723e-06,81795.695,0.43618324,0.0039725746,252.19937,-1.378462,-1.7251449,0.045917496,0.6289654
09-24-1980,-1.6591858e-06,81587.61,0.4693694,0.0043558287,251.9121,0.020897232,0.7538446,0.017750818,3.0533056
09-25-1980,1.222812e-06,81541.805,0.4573032,0.0040988154,251.79622,2.4006772,0.3008975,-0.027178513,1.0620817
09-26-1980,4.1907998e-07,81806.75,0.5485176,0.004460537,251.51291,3.1753244,-1.4239775,-0.021208066,2.744702
09-27-1980,-9.968503e-07,81917.36,0.5453471,0.0042214096,251.51758,3.4773257,-3.6095607,-0.0019369584,0.62882817
09-28-1980,-2.9835505e-07,81811.125,0.48144057,0.0042392495,251.78079,4.9332128,-2.9058676,-0.00764373,1.2176694
09-29-1980,-5.65944e-07,81783.03,0.4573205,0.004051213,252.28038,5.8019724,-3.2443898,-0.037960913,1.4635452
09-30-1980,-6.4854146e-07,81431.33,0.5250605,0.004409204,252.10109,12.497242,-1.4117572,-0.07186302,31.1968
10-01-1980,1.8529071e-06,80936.87,0.2483448,0.002505751,251.06264,5.9112263,-5.5158024,0.041767336,0.45940155
10-02-1980,8.8644225e-07,81024.03,0.24443658,0.0023149382,250.72356,5.213174,-1.213589,0.019303638,0.010254189
10-03-1980,-1.0704319e-07,80465.38,0.25004777,0.0019023115,249.27898,18.323532,-0.37071574,0.059028327,0.066622406
10-04-1980,3.860847e-07,80383.17,0.23578413,0.0013183871,248.82645,13.710195,-3.7418683,0.05104021,3.539026e-05
10-05-1980,5.6784177e-07,80714.555,0.20582151,0.0017365131,249.52483,10.691674,-6.6591363,0.036101893,0.00013986733
10-06-1980,-1.8105859e-06,81062.53,0.14585768,0.0009341932,248.94412,5.9245677,-3.029152,0.05345811,3.539026e-05
10-07-1980,-7.858256e-07,81052.695,0.15751585,0.0010429455,249.11661,6.3889523,-1.3403863,0.03774699,9.313228e-06
10-08-1980,-1.1421469e-06,80954.305,0.15246448,0.0011948453,249.89958,4.533221,-0.43674958,0.043938417,0.0
10-09-1980,3.3455083e-07,80863.5,0.17457533,0.001383233,250.26105,3.5021896,1.0178136,0.02786702,3.539026e-05
10-10-1980,1.6930919e-06,80984.336,0.19286993,0.0015864448,250.42252,9.433245,2.356761,0.03830086,9.313228e-06
10-11-1980,-1.4375781e-06,81005.336,0.23510663,0.001870498,250.4466,16.436865,2.6475656,0.046234194,0.0
10-12-1980,-1.4973331e-06,80861.45,0.21705613,0.001355303,249.63103,12.276574,0.84202355,-0.012780907,2.6077036e-05
10-13-1980,-1.9345312e-06,80852.86,0.16157101,0.0009763689,249.08951,6.334432,-1.5078857,0.023523819,4.4703487e-05
10-14-1980,-1.8345418e-08,80789.66,0.18197224,0.0012387906,248.90553,7.558101,1.5728874,0.011739024,9.313228e-06
10-15-1980,1.0108721e-06,80713.336,0.25871065,0.0022207163,249.04771,9.346762,-0.99333996,0.027571587,0.4690857
10-16-1980,-2.546914e-06,81044.34,0.38491562,0.0029730052,249.85959,13.9665365,0.35072297,0.034210928,1.0979695
10-17-1980,2.0797693e-06,81250.24,0.51987964,0.003753148,250.27895,15.436122,2.7144313,-0.01126333,0.35252443
10-18-1980,-2.387751e-07,81251.41,0.5358348,0.0043595633,250.48077,15.245907,3.361608,-0.020824846,4.3750396
10-19-1980,1.800666e-06,81089.836,0.56655556,0.004258442,249.96286,16.444191,4.148904,-0.024168262,12.47131
10-20-1980,2.768102e-06,80879.945,0.43704197,0.0021467386,248.90329,17.057705,4.0550733,0.0051016267,0.20042214
10-21-1980,3.1218536e-07,80573.54,0.42256874,0.0019141939,247.93365,16.730427,6.143631,-0.0076470803,0.17027155
10-22-1980,9.1773865e-07,80427.24,0.40531555,0.0022798562,248.17593,17.859257,6.2745466,-0.043502245,0.09035326
10-23-1980,-3.391771e-07,80620.92,0.42196363,0.0029888754,248.87085,13.703752,6.9186764,-0.010737002,6.6733065
10-24-1980,2.9736916e-07,80648.23,0.36249542,0.0027543376,248.7761,19.702362,6.4799447,-0.020453207,2.7309074
10-25-1980,8.968861e-07,80364.55,0.18047343,0.0010351825,247.33348,24.533936,-3.0976481,0.12738904,0.039393336
10-26-1980,-1.2837523e-07,80814.72,0.2575555,0.0009685704,248.07896,17.94479,-3.0622199,0.020511802,0.0
10-27-1980,1.3094122e-07,80816.516,0.46562436,0.0025876064,249.3007,19.993132,6.933029,-0.020379184,0.033979006
10-28-1980,6.2534923e-06,80820.45,0.64018047,0.0040453346,249.88649,20.026741,9.9682255,-0.49031165,53.586845
10-29-1980,3.4385885e-06,80894.49,0.6461363,0.0032642512,248.52742,18.753704,9.405931,-0.1478758,36.087303
10-30-1980,2.531679e-06,81146.89,0.50440544,0.0025419577,248.01671,19.280937,9.729994,0.009431145,13.144753
10-31-1980,2.888191e-06,81258.46,0.27192488,0.0008982041,248.24803,17.941532,0.927768,0.047437526,0.0
11-01-1980,-5.954265e-07,81158.25,0.2606941,0.00075938355,248.60812,15.465507,-0.45470688,0.031084409,0.0
11-02-1980,-2.6511375e-07,80949.89,0.32737786,0.001344324,248.46524,14.9916315,1.8539628,-0.017558439,0.009762827
11-03-1980,2.1905578e-06,80747.55,0.3169198,0.0018423789,248.31592,16.623724,5.012294,-0.046792585,0.035552792
11-04-1980,2.6820473e-07,80390.95,0.26284793,0.0020172754,248.03091,17.8599,3.0823603,0.018929167,0.02940152
11-05-1980,-9.226295e-07,80117.93,0.17076157,0.0009400845,246.90706,14.943258,-5.517317,0.13480377,4.0046874e-05
11-06-1980,7.630188e-07,80338.555,0.17981903,0.0010818726,247.48894,9.229782,-5.66713,0.06539991,9.313228e-06
11-07-1980,2.8980187e-07,80517.266,0.17630225,0.0014348245,248.52249,8.762528,0.0031596697,0.013565459,0.0
11-08-1980,5.090077e-07,80475.72,0.21534616,0.0018086699,249.01263,9.36829,0.34580275,0.033687025,0.0
11-09-1980,5.171249e-07,80825.734,0.19788845,0.0017448727,249.76144,4.191516,2.7192004,0.008298069,8.381903e-06
11-10-1980,1.9506306e-06,80985.43,0.21958777,0.0017725927,249.68817,2.5124147,6.4728823,-0.03266938,0.0003121293
11-11-1980,2.350179e-06,80864.64,0.25244057,0.0016557907,249.19887,0.29921806,5.898151,-0.050097458,9.054329e-05
11-12-1980,1.8405805e-07,80728.375,0.270845,0.0010712632,248.63931,-0.63689226,2.4620097,-0.07084858,0.0
11-13-1980,9.678763e-07,80832.29,0.41917643,0.0021140939,248.59433,-1.2737783,5.3662577,-0.012725853,3.5861044
11-14-1980,1.2196534e-06,80859.125,0.42734507,0.0035834177,249.12556,1.9516019,7.84474,-0.037619263,9.347736
11-15-1980,-1.0382754e-06,80531.37,0.36094725,0.0031609489,249.39868,11.511869,4.8891835,0.020673655,4.0621247
11-16-1980,1.5145692e-06,80539.34,0.38739878,0.0029879282,248.85402,17.387688,8.71825,0.002628221,0.5549974
11-17-1980,5.0784575e-07,80377.984,0.39263037,0.0034032906,249.07481,19.21381,14.971697,-0.06476097,2.165473
11-18-1980,2.0534899e-06,80294.57,0.23985466,0.0012789629,247.0497,25.06977,11.300829,0.06901697,0.36886802
11-19-1980,5.048453e-07,80420.516,0.2741294,0.0008535186,245.47374,24.71225,5.664375,0.077479355,0.00047223948
11-20-1980,6.2835454e-07,80379.26,0.32520807,0.0008367796,245.54706,23.035988,7.2021885,0.024228629,0.0
11-21-1980,5.331313e-07,80391.33,0.28921354,0.0008528019,245.57715,22.706694,5.438445,0.05778682,0.0
11-22-1980,3.148125e-06,80528.39,0.5258038,0.0019512794,246.09299,17.31083,10.6428995,-0.05799567,0.830733
11-23-1980,3.1782324e-06,80293.38,0.5879072,0.0032258555,247.532,16.689472,17.896235,-0.1972912,32.82694
11-24-1980,1.9171987e-06,80125.95,0.3654532,0.0017941099,247.10434,21.19066,11.801968,-0.0068930164,2.50223
11-25-1980,1.7541754e-06,80308.71,0.26138648,0.0012395574,246.3733,18.08149,8.727555,0.024043959,0.06225948
11-26-1980,2.4871765e-06,80119.93,0.53199077,0.002505053,246.73225,15.6046,16.223635,-0.30212677,31.273588
11-27-1980,3.6970482e-06,79535.57,0.28338975,0.0012023957,245.63062,24.794222,19.284504,0.027345896,18.069807
11-28-1980,2.8025913e-06,78496.88,0.21562833,0.00078854297,243.52829,26.375471,10.712496,0.1000551,0.033567276
11-29-1980,-1.8765538e-06,79848.945,0.17998435,0.00074255245,245.33519,18.382847,-5.801643,0.106521286,0.0
11-30-1980,-8.382e-07,80221.61,0.18610375,0.0009597037,246.18436,11.591143,1.2489814,0.00427291,0.0
12-01-1980,1.3429611e-06,80104.62,0.2445659,0.0014333823,246.65207,11.392414,4.2660413,0.007659251,1.3220994e-05
12-02-1980,-3.0467015e-07,80078.51,0.3439171,0.0023886687,247.09946,16.793056,2.9856706,-0.008762168,1.6256852
12-03-1980,-7.8980673e-07,80448.56,0.24217185,0.0018098423,246.40143,10.29307,-0.9863777,0.031572137,0.15394881
12-04-1980,-2.6731385e-07,80541.836,0.16985315,0.0010837166,246.46825,8.974139,-0.8103065,0.042188875,0.00013243456
12-05-1980,4.1090112e-07,80417.64,0.19684318,0.0012765066,247.11166,9.590664,-0.37667465,0.01401484,0.0
12-06-1980,3.38317e-08,80517.84,0.2816716,0.001999418,247.43314,8.63772,-0.75269026,0.04037021,0.012062454
12-07-1980,-1.14094924e-07,80720.16,0.2741265,0.0019225031,247.44856,12.805839,-1.7632711,0.061121628,0.0017962678
12-08-1980,-1.5222316e-06,80777.61,0.3756025,0.0020887335,247.87357,15.156962,3.4329412,0.0065205386,0.006409703
12-09-1980,-7.456153e-07,80573.01,0.49881253,0.0030846135,248.18742,18.207287,7.2229667,-0.030737627,1.6483746
12-10-1980,3.3877716e-06,80334.1,0.58965945,0.0030231364,247.10353,23.302254,8.063253,-0.08981048,28.412949
12-11-1980,1.8242717e-06,80088.11,0.22788268,0.0006674332,245.15762,22.618813,2.759359,0.032924354,0.0005497232
12-12-1980,-8.380553e-07,80104.01,0.15054074,0.00068848196,245.34123,10.654394,-7.329216,0.078596964,0.0
12-13-1980,-1.3394772e-07,80373.82,0.2760981,0.0008395194,246.30495,16.428804,-4.85033,0.022454025,0.00029240028
12-14-1980,1.3378971e-06,80174.02,0.30755943,0.0011118124,245.72063,19.566444,-4.2115536,0.0026034953,0.013153572
12-15-1980,8.579856e-07,79503.23,0.21285357,0.0008586745,245.37794,22.472404,-3.3925116,0.009477135,0.00067026226
12-16-1980,4.842105e-07,78871.47,0.30313745,0.0016361483,245.90482,21.160707,-6.74136,0.00515598,1.3528762
12-17-1980,-4.126268e-06,78946.32,0.22244576,0.0010693499,244.9985,12.709331,-18.256483,0.15640956,0.15056595
12-18-1980,-1.9859705e-07,80089.01,0.19289158,0.0009236938,246.21901,10.207618,-6.3810697,0.07144773,0.0
12-19-1980,5.3331615e-08,80244.7,0.26860112,0.001547115,246.80154,14.48022,2.6452544,-0.009943142,0.0033418445
12-20-1980,8.8478714e-07,80313.28,0.3420889,0.0016871865,245.5673,16.28815,2.4702077,-0.006571039,0.40505612
12-21-1980,-5.7115994e-07,80282.92,0.31517297,0.001200415,244.31094,17.932987,1.2299466,0.032892503,0.012766687
12-22-1980,-4.4013225e-07,80273.69,0.3351914,0.0011556922,244.70047,18.926247,2.242743,0.024184437,0.00011968329
12-23-1980,7.6725127e-07,80193.99,0.31643793,0.001755575,245.94142,16.838652,0.29062667,0.04329214,0.47758657
12-24-1980,-8.0394227e-07,80223.836,0.42525694,0.0025790583,246.96266,22.60378,3.6254148,-0.032780692,5.191723
12-25-1980,8.3706493e-07,79825.58,0.22901164,0.00072949525,243.93346,25.097994,-6.5908284,0.07752471,0.26266593
12-26-1980,-1.3977271e-06,79564.57,0.3103367,0.00088727253,243.79608,19.054787,-11.273642,-0.018170867,0.023637667
12-27-1980,-6.0581067e-07,78879.05,0.28680882,0.0010890699,243.08714,11.49806,-21.048603,0.073951416,0.0146047445
12-28-1980,-4.2302845e-06,79377.14,0.20892166,0.00068868784,244.0511,0.31295297,-26.180603,0.11041859,0.0
12-29-1980,-1.0949077e-06,79889.51,0.32275647,0.0011241282,245.83487,7.3448544,-14.162847,0.07074323,0.0
12-30-1980,-4.640297e-07,79401.41,0.30020773,0.0011071393,245.11147,18.438011,-5.8222203,0.07231334,0.00066992035
12-31-1980,-1.9780032e-06,79402.11,0.21396278,0.00065923017,245.13792,9.645331,-10.257422,0.06736778,0.0
01-01-1981,-8.497296e-07,79621.78,0.24853252,0.0011541175,245.74753,16.088001,-5.8073506,0.035226524,0.0
01-02-1981,-7.4819343e-07,79830.87,0.20617366,0.0006394517,244.86322,14.791774,-5.037095,0.045265898,0.0
01-03-1981,1.04108736e-07,79853.47,0.21049015,0.00067343446,245.28787,16.564877,-1.2729485,0.012214004,0.0
01-04-1981,-1.0376631e-06,79735.14,0.265714,0.0013321971,245.42995,24.78649,-4.004338,0.047345307,0.0
01-05-1981,-9.926042e-07,80060.664,0.26608214,0.00078108604,244.60228,18.193048,-8.503347,0.04141117,3.073365e-05
01-06-1981,-1.0741118e-06,80090.38,0.46122745,0.0016879161,245.50658,19.746317,-0.5901768,0.012103949,0.028025145
01-07-1981,-1.8347976e-06,79627.88,0.38048443,0.0018029463,245.79982,20.999758,-3.0101967,0.025918398,7.3581743
01-08-1981,-4.83669e-07,79644.89,0.2726072,0.00087461225,245.13072,18.51092,-3.3426645,0.013328447,3.539026e-05
01-09-1981,1.16913725e-07,79498.97,0.3139226,0.001151435,244.87404,24.153923,-1.1397613,0.008195298,0.5698888
01-10-1981,-1.573107e-06,79842.31,0.21881041,0.0009553699,244.45221,14.764695,-8.1208725,0.06603729,0.0
01-11-1981,-5.107528e-06,79916.96,0.24088576,0.0006658769,244.05887,25.002302,-10.87124,0.07512864,0.0
01-12-1981,-3.731447e-06,79298.09,0.22574434,0.00047870897,241.99283,29.024374,-13.316812,0.11871306,0.0
01-13-1981,-3.271565e-06,78920.266,0.13950096,0.00030133908,242.11671,22.303286,-11.638432,0.14602385,0.0
01-14-1981,-6.176857e-07,78824.57,0.32625657,0.001126549,244.0647,21.071554,-1.852099,-0.012466744,0.8374772
01-15-1981,5.9177705e-07,79049.77,0.230323,0.0012408923,244.81528,16.435534,-3.9550009,0.06462378,0.5081057
01-16-1981,6.070835e-07,79495.64,0.29169354,0.00085431983,244.38968,25.863789,-1.2382119,0.04614245,4.605464e-05
01-17-1981,-2.901913e-06,80026.35,0.30532977,0.00070223806,243.867,24.558798,-5.0127454,0.09528847,1.769513e-05
01-18-1981,-1.2031535e-06,80387.68,0.28393745,0.0006821752,244.15758,20.118254,-3.7413142,0.08797685,4.656614e-06
01-19-1981,7.443205e-07,80179.33,0.35966694,0.00095920166,245.4548,17.996513,5.421679,0.022289058,1.769513e-05
01-20-1981,5.165567e-06,79231.85,0.43824053,0.0018373328,246.45148,17.208298,16.56674,-0.10775154,15.91786
01-21-1981,2.945817e-07,79177.23,0.29927462,0.0011114075,245.10425,26.739117,6.0912395,0.12772046,0.2235751
01-22-1981,-2.4705872e-07,79360.14,0.34960508,0.0011601391,244.34164,19.642756,10.606818,0.06435712,0.1954691
01-23-1981,5.8476326e-07,79098.8,0.29768822,0.0010826101,244.5394,18.311378,8.631473,0.047781672,0.012736931
01-24-1981,2.2874072e-07,78984.266,0.21628977,0.0009339291,245.04308,2.9520757,-4.6284328,0.03737571,0.0
01-25-1981,-2.11677e-06,79586.26,0.22486685,0.0012095581,246.18213,5.79911,-7.2164683,0.06549855,3.539026e-05
01-26-1981,-2.0557868e-06,79866.52,0.33096796,0.0013896219,246.74437,20.385227,0.6566689,0.014389117,4.4703487e-05
01-27-1981,2.5197592e-06,79449.34,0.4093974,0.0018720583,246.53656,27.190762,9.148974,-0.05659471,0.004113002
01-28-1981,-4.929275e-07,79247.86,0.29893187,0.0016917867,246.2551,22.353212,0.7843777,0.040149786,1.5608974
01-29-1981,-1.8266147e-06,80206.84,0.17902175,0.0009311921,246.81273,18.819351,-2.6029525,0.050542895,0.0
01-30-1981,9.1643847e-07,80558.58,0.2589496,0.001654138,247.46332,22.441582,0.12171961,-0.029088238,0.063287705
01-31-1981,-1.0096629e-06,80324.33,0.33501986,0.00188201,246.91037,20.828503,-1.3067952,0.010912051,0.15840892
02-01-1981,-3.5175026e-06,79931.98,0.39915064,0.0027408572,247.7993,22.825195,10.511963,-0.10695359,6.200463
02-02-1981,3.1796114e-06,79424.41,0.2797873,0.0010894361,244.76022,33.12568,6.8376675,-0.022861991,16.90341
02-03-1981,2.4127468e-07,79616.33,0.21627659,0.0003859779,242.74997,33.278214,-3.8501985,0.10785881,0.0
02-04-1981,1.1214255e-06,79764.34,0.34532496,0.00073581625,243.41803,27.894207,0.7294336,0.030973645,0.0
02-05-1981,-3.474723e-07,79289.39,0.36523607,0.0012698004,242.84041,26.372318,0.6818728,0.027549407,0.0886416
02-06-1981,-5.462725e-07,79311.76,0.4921954,0.0022298407,244.15375,25.818035,1.5562984,-0.18713395,32.093704
02-07-1981,6.2357856e-07,79318.75,0.40680617,0.0016981142,244.59486,28.006426,-1.9838576,-0.011481857,0.51281846
02-08-1981,3.9003835e-06,79083.83,0.35141808,0.0018093054,244.9289,33.235912,0.99309665,-0.0050011086,2.7802317
02-09-1981,-1.7388982e-06,79322.81,0.29011768,0.0012037696,244.6348,26.170013,-0.8784429,0.018580124,0.0
02-10-1981,3.1868162e-06,79311.51,0.54478735,0.003148433,246.87733,22.057533,13.621578,-0.59093136,55.902004
02-11-1981,3.7509074e-06,79267.11,0.24623924,0.0014671182,244.96005,25.621042,12.194567,0.05297292,24.828749
